69
78
86
55
38
38
60
64
49
46
58
75
70
67
80
56
35
27
33
54
80
84
103
178
171
86
83
71
63
76
76
83
87
101
108
103
82
103
87
55
50
59
61
64
78
72
83
98
86
93
85
55
51
61
85
83
73
80
62
95
122
71
69
79
62
48
63
70
52
62
64
84
127
66
63
29
33
33
58
51
64
72
82
70
75
80
40
47
27
31
43
66
71
62
62
71
73
61
41
34
27
38
60
46
61
56
80
61
62
53
48
39
32
41
53
46
71
58
50
65
51
57
48
30
31
25
40
70
63
43
72
65
54
74
44
28
26
30
42
38
46
60
50
44
54
50
36
24
19
24
30
38
37
56
39
49
51
56
40
35
36
28
30
43
54
57
57
61
57
63
38
39
29
29
34
43
43
47
85
72
46
45
34
30
34
26
43
31
45
48
45
58
69
56
45
34
37
42
30
51
47
51
44
57
51
54
33
31
20
31
28
40
44
45
45
35
43
38
34
25
23
18
26
49
42
60
53
63
35
44
23
26
24
20
26
36
41
42
40
41
39
32
33
20
23
21
40
50
50
44
55
80
47
68
36
28
23
13
27
46
39
44
38
35
38
28
18
